node,Collision_rate,Received Rate,Probability
0,1.1361631595715576,7.187637070634817,0.0
2,0.20847395230879862,3.9802674925336445,0.0
3,0.8636638636386681,10.835406321141248,0.0
4,1.426341249517717,118.89106016518835,0.08974583698510079
5,0.9528349371942352,72.0831110618095,0.0
6,4.233950008522794,29.324801397643498,0.0
7,1.9644019661909289,137.03061070061702,0.03552859618717504
8,0.4419333731063676,6.783229504360235,0.0
9,0.47638484146099846,6.113151845418,0.0
10,3.214050835181274,49.89003749330921,0.0
11,0.9512434369801759,9.844329926334547,0.0
12,0.6762931609829449,5.9499105268638735,0.0
13,1.1682099794030876,224.6200528718565,0.19183673469387755
14,0.8039445267124965,44.03027714033633,0.0
15,2.32750745313548,836.2200354140552,0.0
16,1.8987147156468656,13.085305641805236,0.0
17,1.628511714280625,12.943638951202411,0.0
18,1.072134450072468,10.925088171538624,0.0
19,0.8336368634429663,10.271957969028056,0.0
20,1.6578658847083145,182.3992377675641,0.11709548313321898
21,0.9964662163287681,5.641542691961213,0.0
22,0.06439435648325996,2.938826816384404,0.0
23,0.7145458789941513,10.301645645821425,0.0
24,0.9536612884860275,112.54255837229867,0.0
25,0.5741156669639188,8.390609638903955,0.0
26,1.4239858271683343,12.05322198099622,0.0
27,0.8634109196805294,9.322661548934486,0.0
28,1.1249752384512703,7.497991668510453,0.0
29,0.8639085428352148,13.953005146040363,0.0
30,1.4890396999031272,107.05615886016483,0.0
31,0.8287127490503572,8.427840190158692,0.0
32,0.583596212445248,8.002759568079332,0.0
33,0.3974646924959292,7.706269177483396,0.0
34,1.7436275746141392,829.6188728068397,0.0
35,1.0423951671454785,13.685819989058913,0.0
36,1.8318512494856378,13.032700648027777,0.0
37,2.034265459796569,13.062387877340448,0.0
38,1.1361882008795212,21.512443927536324,0.0
39,1.0132379273921213,7.586825699149071,0.0
41,1.2499472794558013,14.131615153096925,0.0
42,0.7740913604982397,12.943639096837323,0.0
43,1.6285117141701226,12.943638952355194,0.0
44,2.376363271062902,10.497983800739869,0.0
45,0.5830571743992068,7.988379225984639,0.0
46,,2.8567890996732923,0.0
47,0.7952184195724356,5.712429233099339,0.0
48,0.5657792706857092,8.819883268091248,0.0
49,2.6026835831817423,10.914334343802954,0.0
