node,Collision_rate,Received Rate,Probability
0,0.6230565346271271,203.18005090703426,0.19164971886589305
2,150.4047617746933,2.894038565209896,0.0
3,0.47028075611467013,7.171400073791193,0.0
4,2.265637659574652,187.328964035912,0.23450884414284126
5,1.6048989924976418,204.48105134924916,0.1887779362815026
6,2.5968432841529574,16.529107011717528,0.0
7,1.167185635998612,7.02096728783092,0.0
8,,4.642456672374196,0.0
9,0.46221695401199153,4.27838840645499,0.0
10,0.8025272061486978,6.587335243296831,0.0
11,0.9738162314388195,5.882417517509504,0.0
12,0.1695521894800496,3.47571983831909,0.0
13,1.0947630554464802,15.020697068803148,0.0
14,0.6488032972447629,6.00306814688825,0.0
15,2.5924001108953005,1772.9565028732964,0.02530321549454682
16,0.41348323724164465,7.997825301549838,0.0
17,0.24924407393534329,7.805647856255312,0.0
18,0.5940248237856337,6.735810594220046,0.0
19,0.37126551490277787,6.371055516101466,0.0
20,1.2623027504507416,10.20949587540595,0.0
21,0.48645784749685966,4.037477235665397,0.0
22,0.1915696935765266,2.0670568707037114,0.0
23,0.346514480575926,6.346738518031502,0.0
24,0.4803642474923217,4.594194305887248,0.0
25,1.6960323833367776,5.322955668369463,0.0
26,0.3217710449157738,7.343731309915054,0.0
27,0.7343679514338967,131.65433302671195,0.12313088425327672
28,0.34601603367974787,5.104204065807882,0.0
29,0.5594055115167874,8.605562787097627,0.0
30,1.2375517161588088,18.401400914899334,0.0
31,0.43783401358847945,5.25074939005235,0.0
32,0.5080173740668501,4.351044271485861,0.0
33,1.696032271152277,4.8368410175608485,0.0
34,1.3588887582766362,1526.1281404060653,0.0
35,0.41353909607584444,8.240920296118915,0.0
36,0.1616550273601053,7.854281156751012,0.0
37,0.16165729234340548,7.854281149875376,0.0
38,0.617885773007889,6.125044849492465,0.0
39,0.6323340328434613,5.347441832133137,0.0
41,0.9728289543097236,8.214331270789879,0.0
42,0.4455186132188928,7.732702495145139,0.0
43,0.2492440739477678,7.805751303925204,0.0
44,0.44552914080136613,6.054848272901354,0.0
45,0.39881305755330276,5.882614340020633,0.0
46,0.8600417303858148,1.823266881446914,0.0
47,0.5275508865687518,3.840435510318183,0.0
48,0.7108073918726843,123.42901660987525,0.37666722944453823
49,0.3960165491904224,6.443918702863245,0.0
