node,Collision_rate,Received Rate,Probability
0,1.0648166950176214,1288.0453967883986,0.08465830974524868
2,3846.1538461549267,8.833635530200565,0.0
3,1.4282252782820994,24.066459984952928,0.0
4,1.5235624114875266,62.144284209043235,0.22199865861837692
5,1.81976548839864,38.171107829538215,0.0
6,2.8602542522741814,34.52845194812415,0.0
7,4.843072943415848,39.649896089608184,0.0
8,0.5946227551890196,17.276191660137762,0.0
9,1.2117026792101526,46.51587501061312,0.0
10,3.12199061432961,58.97921978045535,0.0
11,2.1451906659407625,21.807443524802366,0.0
12,481.1726755510645,14.540900327918127,0.0
13,1.8202373591215186,32.77151959254129,0.0
14,1.4732712474141296,20.467229568000878,0.0
15,2.775180893678265,1689.9429321295108,0.0
16,1.3121113202615258,30.09968601598778,0.0
17,1.3066626462605158,29.778633694658172,0.0
18,1.9040181472198094,25.51379742112152,0.0
19,1.2988608526052057,24.21648566271109,0.0
20,4.50660225016538,37.34653513914241,0.0
21,2.079188465892509,13.152144348821246,0.0
22,0.8548556893781567,7.194236019182999,0.0
23,1.6662628488570692,24.066459609934917,0.0
24,0.732274417306413,18.00301911859671,0.0
25,1.1346825570917671,61.76238313631647,0.0
26,1.069153669652832,27.962107508582648,0.0
27,2.1665753630932607,30.184864117302435,0.0
28,1.7086857935831097,18.91742979921841,0.0
29,1.2136841997826555,31.824596400375743,0.0
30,3.813106950139691,47.844870181724204,0.0
31,0.5777218536450258,104.85333182973851,0.2634301631516116
32,1.275900178364289,16.35558161681465,0.0
33,0.49121792541874565,31.788192088999217,0.0
34,1.2715041973082657,1681.6604405256426,0.0
35,1.663025222103234,31.56585984427512,0.0
36,1.5590432145992361,29.865199223995788,0.0
37,1.2472345802351568,29.865199123168907,0.0
38,2.278247702934493,23.23647750990756,0.0
39,1.9937305269473442,19.006090263184795,0.0
41,1.4029759841461833,99.23681896214518,0.2785368929997898
42,1.4254501680232101,29.865199529061744,0.0
43,1.306662646570946,29.778633702391605,0.0
44,0.8315126171755627,24.15763484104964,0.0
45,0.6631438741790897,6.751815257462429,0.0
46,0.372838352093147,6.742141746475519,0.0
47,1.300386940754048,15.032797578032044,0.0
48,0.6376556658575417,97.00265839271911,0.28543772854377286
49,0.8320956586983215,25.196672281310423,0.0
