node,Collision_rate,Received Rate,Probability
0,0.15853591515251042,5.020929084124611,0.04979253112033195
2,2676.90493574803,1.4165705915714824,0.0
3,0.48986884926001595,60.79040767109747,0.3222488858416181
4,2.367273028709293,162.23784459000723,0.1269107257546564
5,1.5411120987407905,276.60338226680136,0.09001205182283821
6,7.416934137127065,349.22473504684024,0.08965600628740705
7,0.24352246954905118,3.473570021473031,0.0
8,,1.7478971834322972,0.0
9,0.19929365907775237,1.703051252871126,0.0
10,0.19917818289451178,2.764727335438931,0.0
11,0.1328406109230076,2.6999290611998688,0.0
12,0.08646241546218927,1.5038883800385492,0.0
13,2.391091570542155,263.92143417800986,0.08245794171076534
14,0.22139070450107443,2.034903213185039,0.0
15,2.128037445158854,1811.712838612112,0.0
16,0.08857204646065332,3.0323771474975367,0.0
17,1.496346820369098,3.0987795776228375,0.0
18,0.20374611203363532,2.6553755522677127,0.0
19,0.18969408148465508,2.5004786444434557,0.0
20,0.47538414279102975,3.739442812354033,0.0
21,0.22142533433553335,1.5931343842203365,0.0
22,0.0,0.9514759836582813,0.0
23,0.16598232129513746,2.523021713426433,0.0
24,0.13045104052903608,1.8359517184310548,0.0
25,0.0,2.1231365481229694,0.0
26,0.06790618004435131,2.8996082567755694,0.0
27,0.30993115228235285,2.034903213500102,0.0
28,0.047421755179656806,1.990440524474247,0.0
29,0.08857204619588432,3.275461238899022,0.0
30,1.3985198090566917,261.7331795359547,0.08313425704730053
31,0.19925913849820098,2.2896666006662567,0.0
32,0.17300766203790574,1.9439488951760289,0.0
33,0.0,1.9027741491791785,0.0
34,1.9412637464983942,1810.1116407462187,0.0
35,0.0885720465155684,3.2094502691515037,0.0
36,3846.1538461549267,3.1209137121439383,0.0
37,3846.1538461483574,3.1209137114531504,0.0
38,0.11320105854408556,2.5055341366473174,0.0
39,0.15494668150737928,2.1384079158968365,0.0
41,0.44275879020001063,2.808081680001733,0.0
42,0.11317696555190794,3.0315161617343245,0.0
43,1.4963468226081513,3.098779577622837,0.0
44,0.11317696594130233,2.434755366520035,0.0
45,308.896051845102,1.9467501244538936,0.0
46,,0.6196760104692063,0.0
47,0.0,1.5489159995958706,0.0
48,1.995841428209756,1.9030194575341242,0.0
49,0.15844775154671992,2.434789341471376,0.0
