node,Collision_rate,Received Rate,Probability
0,1.0742357153605924,40.706772582290995,0.003076923076923077
2,0.13654840503484963,3.2801840987221165,0.0
3,0.6891841369343741,8.227352890839658,0.0
4,3.926303702131637,203.39644999338094,0.2697745901639344
5,0.772832207275795,27.18105363463516,0.0
6,2.215516427846399,27.848537183240882,0.0
7,3.426316233339097,38.50449973665253,0.0
8,2.310538743744012,5.09490803563101,0.0
9,0.4053383301280868,4.655589373042302,0.0
10,1.3999463608897345,7.266976565022381,0.0
11,2.1542961191399694,413.5912235078855,0.325760628652025
12,0.1935094455389355,3.92595377434026,0.0
13,0.8979188021111264,25.78498062192041,0.0
14,0.7517147270831761,6.910368032643527,0.0
15,5.285776864438463,2372.9712576770225,0.0
16,0.4806253763892385,9.814597644730076,0.0
17,0.4180095335271288,9.587161557402228,0.0
18,0.8566923939004579,8.669458189759547,0.0
19,0.731330721564496,7.8132281632583735,0.0
20,1.691633776066346,38.57287034271049,0.0
21,0.5973776796191826,4.552708363919806,0.0
22,0.06403283517591087,2.5276691206813404,0.0
23,0.7313227753114406,7.750643466547278,0.0
24,0.3653501991714358,59.119016361554,0.0017661603673613563
25,0.6980170343989324,46.88035209728963,0.0
26,0.5014784717120296,9.296487903922081,0.0
27,0.9605243713691618,7.0773860109357685,0.0
28,0.9538353981229333,5.220588653560003,0.0
29,0.543268343991449,10.71252891950444,0.0
30,3.1535395563493482,376.66323258154404,0.29220023282887075
31,0.533456303927933,6.012531258149228,0.0
32,0.5316373660451903,4.991672498139503,0.0
33,3.349278550045972,5.471114603169591,0.0
34,2.2772961536910055,2374.325827308857,0.0
35,0.5850582171562897,10.315768589152423,0.0
36,0.34418181345492294,9.587161557602474,0.0
37,0.41789872681089796,9.587161557602474,0.0
38,0.7897044505385776,6.515220463604767,0.0
39,0.8353334694712208,5.490354637171711,0.0
41,2.8618507136534834,375.75406424096224,0.2970165009167176
42,0.5549182981720129,9.505286633325104,0.0
43,0.4180095334921824,9.587161557402226,0.0
44,0.6402903485953163,7.665551833638579,0.0
45,0.4479857790820866,6.0344628441552866,0.0
46,0.6323114871484291,1.9631264146511496,0.0
47,0.4804328193568519,4.343328480524974,0.0
48,0.5014666590636214,6.72351909148274,0.0
49,0.747005406838026,7.957970704676563,0.0
