node,Collision_rate,Received Rate,Probability
0,0.41196540796399367,29.750567353236285,0.11204481792717087
2,0.4244679791755444,1.4731047273017535,0.0
3,0.3627839253329357,4.257662817789809,0.0
4,2.373748334395647,184.53643080854388,0.17594579333709767
5,0.4078831134626162,59.773624181217116,0.0
6,8.973019419942473,66.78777079578204,0.0
7,2.4699824475383565,126.892252296388,0.14066404855408782
8,0.4067689875228156,2.8753067309158413,0.0
9,0.31734920629267505,2.4905102008542754,0.0
10,0.3852229404924708,4.324280136704155,0.0
11,0.40632540534282835,3.850091918770391,0.0
12,0.4248578646484423,2.3785764701060006,0.0
13,1.672714555647229,278.6705553903719,0.23470913713174818
14,0.27192207564790594,3.5786882792193597,0.0
15,3.828442974506907,2305.1059966548064,0.0
16,0.5415024690023367,4.48664757143327,0.0
17,0.43997075381595907,4.46398773521391,0.0
18,0.7110142723215338,3.7166644428548876,0.0
19,0.4904327970513683,3.64867667774675,0.0
20,2.1744857694854094,312.2514852224546,0.2080218900160171
21,0.5417767229587848,2.265060067256126,0.0
22,0.1751718074252851,1.2455632225847695,0.0
23,0.3386265064875831,3.6034144033790616,0.0
24,0.25409516917598096,2.967557293180503,0.0
25,0.7621295867456094,3.3960315528799,0.0
26,0.3046105426189882,4.101605136382791,0.0
27,0.36256276752232547,3.5339566553961115,0.0
28,0.2189046811815562,3.147028104255396,0.0
29,0.5414842360291627,4.803584154438022,0.0
30,1.0153481588965825,60.495242583715374,0.0
31,0.22668067713167,3.441432208041704,0.0
32,0.31560522099745847,2.94504106961568,0.0
33,0.5080863911637394,3.1017088277771263,0.0
34,3.0160973721326036,2303.723512846282,0.0
35,0.5753463721466647,4.645266425074051,0.0
36,0.3046051818591948,4.5093074076526305,0.0
37,0.3046268796769459,4.509307407754811,0.0
38,0.25514442694460415,4.0978781000642535,0.0
39,0.40792034884938144,3.531983854276078,0.0
41,0.6118246701939243,126.78862417301026,0.14094319399785638
42,0.406086083853515,4.487135448243253,0.0
43,0.439970753905301,4.463987735213911,0.0
44,0.20306342669369895,3.7162131400592404,0.0
45,0.2802305670999708,3.0809100901988193,0.0
46,,1.2009304954768885,0.0
47,0.4670040587354657,2.558424199007922,0.0
48,0.3722636259743766,3.081405597576156,0.0
49,0.33847858806231323,3.7841926486331112,0.0
