node,Collision_rate,Received Rate,Probability
0,0.6519518138206765,7.647660799146304,0.006825938566552901
2,0.11341194189482962,4.126101903713857,0.0
3,1.7403842778881753,213.3822037996666,0.19328059380798907
4,3.1297235792585316,234.01011649340927,0.13037670317926797
5,0.7576213466684221,74.83875784139428,0.0
6,8.817498709994508,102.8649532822645,0.0
7,1.880945922224464,228.2330763379927,0.10773101555352242
8,0.12693447687915285,5.300518496288477,0.0
9,0.42914302181452174,4.9852917814229505,0.0
10,0.6270196788817314,7.676735231824021,0.0
11,0.563549704279732,6.942927597110579,0.0
12,0.20558784919173195,4.3083030932629685,0.0
13,0.49622117481197303,92.16446131826585,0.0
14,0.8098276826728764,143.56392866166917,0.17312238588834333
15,3.565022548532974,2646.099240937449,0.0
16,0.4465417100177261,8.747253985523031,0.0
17,0.6009218908843769,8.82558764386246,0.0
18,0.7315715067558081,7.519439661737412,0.0
19,0.5486786301672054,7.023365515369564,0.0
20,1.907081327376566,148.420720186644,0.16745822339489885
21,0.3755180993275559,4.75247827670094,0.0
22,0.15861118844047162,2.558591644086734,0.0
23,0.49614350245411504,7.050128805724028,0.0
24,0.3084336714765789,5.248296460484773,0.0
25,0.25740317303661797,6.109957252081233,0.0
26,0.3657736974814008,7.914167324032838,0.0
27,0.49628702243804207,6.526819837818944,0.0
28,0.44520811148581746,5.404962168303611,0.0
29,0.5778696169044104,9.530590166068471,0.0
30,1.1496351982801367,96.13646388090962,0.0
31,0.4025163821268065,6.421332601597947,0.0
32,0.4536746551728253,5.066146640300365,0.0
33,0.1471402968157731,4.708423152096212,0.0
34,3.9454214522238407,2644.669341335712,0.0
35,0.49907602977410187,9.295589322124608,0.0
36,0.32180264761494104,8.566338898334651,0.0
37,0.34147307228577073,8.721142796902784,0.0
38,0.5634312427347743,7.232727116116584,0.0
39,0.6269973930204714,6.266849966572548,0.0
41,0.9665685287225514,94.59003815504052,0.0
42,0.458396778958546,8.460030808908297,0.0
43,0.6009218908215757,8.825587643862459,0.0
44,0.3505387134157621,7.02544257210982,0.0
45,0.37534530266463934,5.796386508932145,0.0
46,,2.21994547348042,0.0
47,0.39187337068898287,4.465130601882497,0.0
48,0.49622117479901334,5.7970266377345485,0.0
49,0.3775032292216077,6.738156816372987,0.0
