node,Collision_rate,Received Rate,Probability
0,0.6948953883376686,5.604273542031205,0.0
2,0.24321077280587733,3.9260143069606084,0.0
3,1.0067538039675765,11.137198743063667,0.0
4,3.1793596323402045,243.97154099103594,0.1745963953190399
5,0.8056109809085107,39.797923816223985,0.0
6,2.993207670656881,41.636435847139545,0.0
7,13.888403201742769,415.32822102005167,0.03429588913834482
8,2.146115327818329,444.3162647619763,0.0
9,0.4513703382575801,5.967840748012463,0.0
10,0.7718257305339592,8.75351317363007,0.0
11,0.5209339691482039,8.649114728258,0.0
12,0.0,2.9375560151540694,0.0
13,0.9064940051482284,38.76422768885413,0.0
14,1.4431647887309045,194.84500949758583,0.0
15,4.337184094732128,2054.7108963465557,0.0
16,0.6042994310579306,14.088962239057297,0.0
17,0.6044723396220332,13.485149619167066,0.0
18,1.107464682666517,10.935923930881335,0.0
19,0.6713977301235415,10.232980787467687,0.0
20,2.335703214503691,339.78874741902047,0.2251594700686948
21,0.624805254189986,5.669099579972678,0.0
22,0.07070751531128458,3.0184429042779457,0.0
23,0.8054288564991076,10.400734508406295,0.0
24,0.1414941129713688,5.768896725793775,0.0
25,0.14243232823054508,6.171059181684319,0.0
26,0.6380276983469635,12.313127304638183,0.0
27,1.140312731666836,23.158959123145134,0.0
28,0.5211990545656657,5.701626378862877,0.0
29,0.9735266986460127,14.89404580606694,0.0
30,2.0135427141117614,47.625034954754945,0.0
31,0.451372501684834,7.878746671022631,0.0
32,0.34736165703887045,6.137725582463278,0.0
33,330.9262858388789,5.76859882619502,0.0
34,3.7018515588462346,2185.0384231803555,0.004215505813010844
35,0.8728170415132077,14.558594330297126,0.0
36,0.4517793770206282,13.453600183783264,0.0
37,0.5729947833316246,13.585785035374782,0.0
38,0.5906922614511213,7.915054242671646,0.0
39,0.6712527857637529,6.171346615439544,0.0
41,1.2585277776760648,406.63364317518443,0.2868781062663319
42,0.6598741961757457,13.250333609469369,0.0
43,0.6044723396017339,13.485149619167066,0.0
44,0.5930182403001261,10.97110825404015,0.0
45,0.6973134223648793,8.652999414607786,0.0
46,,2.0800714886591676,0.0
47,0.4027722331359673,4.527890152926063,0.0
48,0.9065195112818787,8.787154314324415,0.0
49,0.4883768215387511,11.407641380677097,0.0
