node,Collision_rate,Received Rate,Probability
0,0.9628458099179975,1192.3144044997987,0.02764284466189062
2,0.5814671128321507,4.263507950950655,0.0
3,0.6351365824244213,34.04583217219672,0.16901408450704225
4,1.3359505810973153,55.350509342461045,0.051957831325301206
5,0.750249543326977,13.364371634081142,0.0
6,0.8022431673369322,11.890142365753446,0.0
7,3.104110602751133,89.5157426307309,0.0
8,0.24411263510928344,5.688807276924112,0.0
9,0.5434369132948095,5.194308610310313,0.0
10,0.6985715570328611,8.68497348160517,0.0
11,0.6987279186909431,7.8836813827917505,0.0
12,0.6093932650586804,4.835800878082639,0.0
13,0.8021355489045567,11.856630570739137,0.0
14,0.698598200006031,36.28689387530052,0.0
15,2.904455510936803,1545.169265079355,0.0
16,0.6985946593339533,12.220495805623104,0.0
17,0.6637656549584069,12.220495846352337,0.0
18,0.5635075657057347,10.722154757088168,0.0
19,0.483006484955434,9.972895742494062,0.0
20,2.0443105463161793,15.16503638712717,0.0
21,0.6469251459235573,5.194087864590861,0.0
22,0.0808060722379344,2.740060794625833,0.0
23,0.5098401786187927,10.05040527697981,0.0
24,0.3985376699798885,5.792921365820699,0.0
25,0.7378003340939802,6.878732953708557,0.0
26,0.45630300357125003,11.419740609447263,0.0
27,0.853842244407631,8.317208642336418,0.0
28,0.5223756007341479,6.540637089336395,0.0
29,0.8538379125232094,13.228105402855087,0.0
30,1.6991672046210125,30.045889645804735,0.0
31,0.5693741762156764,7.029113980019495,0.0
32,0.3985376751684095,5.505652778153177,0.0
33,0.6036548188041656,32.66105173889689,0.0
34,1.5527485533844123,1575.194317565402,0.0
35,0.7762162864818879,12.918071690151994,0.0
36,0.4026308374236385,12.194659681489677,0.0
37,0.42934541051282066,12.1946596795993,0.0
38,0.5844453260102033,8.193858912905625,0.0
39,0.6986792735065758,6.953397940918359,0.0
41,1.1900509827038013,23.710586246075657,0.0
42,0.7502588522349531,34.85671436842544,0.16507177033492823
43,0.6637656549584069,12.220495846036606,0.0
44,0.5368195756375006,9.5593730111961,0.0
45,0.5842603327612685,8.00879263662999,0.0
46,,2.4829117225488053,0.0
47,0.46590713731924344,5.249406091064543,0.0
48,0.5175280343543412,7.5437658329309745,0.0
49,0.536673874764874,9.726087452402506,0.0
